# v_p0  v_p1  v_p2
4830299 -469751 -154606
4336508 -113936 -151901
4865185 -149170 -226386
3689712 302878 -29104
5955242 148646 -443053
6014370 -70535 -296549
6998293 -564336 -289220
7045848 -730362 -348777
6718745 -761296 -266106
6470326 -1740950 -104105
6073054 -1291875 -74827
7319131 -1642678 -106683
5545364 -1853189 170258
6121655 -2125299 -16571
6979969 -1671409 -101456
2550542 -733123 427771
6351111 -967190 -44385
5102345 -842682 234803
4469545 -1042452 282077
2983505 -688187 399807
1768134 134037 310056
2556806 -495090 157783
1818453 -351130 204448
2497491 -665201 25420
1693494 -529319 263258
2769576 19315 131736
3409355 84654 61578
2844854 -17171 6500
2189646 75542 177872
3301344 51253 81543
2383909 75901 141478
2714421 116260 137249
2616110 28489 154885
2831981 201450 -38542
3534837 -483455 -75148
2980981 -222412 -55225
4409851 -117519 -216410
2557148 -225548 -14986
2180009 91520 -85390
1736251 233553 109927
1747010 284875 77597
2167524 104303 -16559
2269918 273075 -58820
2416149 259560 -46138
4419931 -465723 -116439
4327021 -567897 -228365
8669692 -463824 -778453
10213858 -553227 -984010
13772869 385483 -1328206
13558049 370671 -1157198
12727738 135157 -1073101
13448673 311693 -1124346
13630613 318028 -1116734
13211756 150529 -1111541
11975301 -151240 -936392
13119052 -298529 -1103656
12469852 -654934 -1002404
11533669 -785925 -843397
10762121 -661970 -790031
9694861 -554554 -705246
11368874 -633886 -902988
11882847 -1120262 -988430
11608638 -1551311 -908949
11201829 -1797310 -750842
11216316 -1950694 -815264
10044859 -1878267 -695273
10561636 -1938833 -654426
10674641 -1492750 -696115
10903455 -2009370 -605559
8578429 -2246128 -512553
7337964 -1871772 -355798
5856061 -1593146 -306117
6662390 -1420519 -296680
3148677 -239826 59942
3178826 -147104 77811
3166032 -143510 143684
3191868 -227938 129822
3199854 -377657 56241
3111350 -192434 125858
3662070 -127283 63950
3701923 -478649 117102
3725645 -218223 32332
4014474 -339695 25262
3890824 284383 8744
5084447 -495035 -154341
5304096 -553698 -131556
5646477 -938787 -39143
5040238 -964106 131882
4998888 -953928 92284
3576895 -1335393 460001
3996552 -1047232 303056
4698736 -1344752 362678
3194467 -1061513 542781
2945171 -1540362 542981
4394675 -1397218 336133
2265369 136536 422655
4945045 -889959 155025
4823921 -558166 60433
3728927 -457707 278947
2940730 -12542 272185
2837471 393447 -25385
1992685 -45427 279175
1719776 70968 186245
1603801 -467817 160754
1571797 -65098 190860
3100407 162575 32018
3614823 198404 34906
3061640 -124988 -112189
2640288 337330 75881
3761065 86383 -81287
2767671 303016 60436
3259630 246632 -14152
3125642 165390 -16528
2929954 153528 -6187
2647183 -463802 96863
2436157 -165755 90301
3648210 -340775 4374
2225353 -213769 32120
2190258 -99626 -91391
2394368 297352 -53304
2173400 428858 48416
2236992 78243 -7655
2487208 148454 -62010
2668623 150757 -66210
3481388 -458702 81755
2911620 -665339 103819
6363379 -1520970 -232469
7384131 -1917966 -321205
11982412 -2010060 -921266
12208125 -1794351 -892163
11218593 -1876223 -807466
11980221 -1737180 -810322
12209160 -1742773 -822457
11457709 -1800708 -725570
10069509 -1698916 -528353
10765500 -2125312 -628856
9709201 -2158374 -439186
9072263 -2103068 -419714
8500445 -1856685 -372463
7622441 -1584521 -287790
8617558 -1853830 -277074
8346697 -2410877 -252325
7695058 -2629570 -150267
7438065 -2671341 -113753
7004633 -2836150 -58217
6084851 -2533538 34925
6742637 -2603798 -9748
7407002 -2325686 -130437
7163686 -2627602 -13380
4355652 -2478697 261838
3921526 -1902099 281071
3095691 -1702940 157169
4161124 -1523116 132119
3234545 -254850 -78619
3341682 -89755 -39438
3460694 18794 -4768
3450627 -139000 -53825
2969787 -310212 9217
3193890 16526 54909
3705625 -17517 15541
3406949 -219933 94850
3564030 -120273 29464
3503930 -152643 135395
4247775 287426 -21065
3958513 -485247 110027
4066398 -500971 163410
4071843 -677176 279510
3824491 -402641 353239
3706475 -490247 329690
2700676 -315308 481751
3103033 -300793 394779
3660773 -516241 408260
3016523 -96417 376833
2036540 -403944 517483
3295559 -637739 370925
3220204 798690 219372
3673958 -295851 436477
4252960 -455397 87183
3795685 -26070 150862
3524633 360809 101353
3352098 219906 -112320
2436854 454730 179468
2280136 294866 29798
1259205 -101793 186005
1966300 179180 51020
3319578 211188 18355
4134166 132745 -112005
2717063 -343275 -65929
3321208 348939 -64776
4108237 -289122 -267011
3395214 270710 -80921
3769082 61976 -162079
3429988 25685 -103858
3167743 124455 -47275
2161255 -170992 167255
2411044 18587 70995
3183091 -203750 84726
1898939 -74454 108374
1854888 -212979 -16940
2815769 66037 -153041
2899642 403371 -80411
2332440 58613 -18990
2563616 32664 -56243
2798970 -7762 -90712
3163190 -307239 55395
2207786 -338874 188275
3706607 -1432255 259291
3967008 -1855639 316148
7126910 -2831747 91549
7940723 -2759142 -63623
6906483 -2641661 46628
7904097 -2550628 -6528
8100731 -2572517 -10795
7406832 -2427580 80301
6544790 -2048657 158760
6517500 -2571842 161877
5872547 -2332311 223752
5498406 -2361266 139313
5392128 -2108852 97180
4969094 -1701109 133288
5671202 -1870724 174804
4587224 -2229440 347759
3967005 -2329277 370912
3802523 -2384472 348634
3166537 -2364065 458504
2889331 -1996172 423732
3412405 -2167267 385055
4262857 -2158622 246581
3882024 -2244825 340301
1682146 -1583495 530553
2124140 -1140836 397146
1306548 -1207864 297032
2700526 -1180244 178902
3011323 -496853 -142155
3493462 -327879 -189282
3864323 -207412 -211771
3478020 -394532 -175643
2709048 -321921 -13468
3622377 -61445 -132509
3991899 -142610 -136648
3578556 -201456 -63405
3753676 -211378 -117700
3621984 67365 68780
4687379 152348 -112473
3714645 -297900 49583
3662413 -88747 208694
3668422 -52444 295000
4082643 166593 196854
3705912 127847 253882
3489854 328106 156855
3543715 324858 216590
4009563 72640 171342
3854524 344001 79563
2787492 293681 182572
3433032 -96320 161697
4894702 905383 -123703
3999960 582176 358919
3778207 -189220 149242
4224451 115035 -9408
4424128 345136 -127136
3402187 32661 -81539
3537477 562068 -66732
2724795 252346 -41469
1508341 192088 101312
2353415 173883 -37218
3681652 193122 -48448
4284345 -194293 -186981
1840679 -241803 176614
3751912 125661 -145310
3272350 -737836 -132871
3560977 92179 -74606
3628784 -278238 -148244
3187577 -122837 -23549
3426133 -77202 -144527
2344258 78020 72239
2580086 95394 24894
3242048 -132503 -8791
1817332 203536 168903
1533237 -184788 34136
2582330 -184110 -80793
3318038 159121 -137745
2464003 -25949 -66946
2542132 -80797 -57303
2659172 -177155 -70968
3009820 -255887 2428
2266498 -55455 82271
2480472 -823233 301851
2202005 -1032466 451477
3515838 -2038661 582813
4163234 -2275500 462725
3504580 -1995080 498907
4613140 -2056476 406111
4759864 -2077593 413459
4464345 -1827258 421618
4212920 -1390355 415031
3425697 -1785818 543372
3422555 -1613142 424207
2785924 -1761902 411962
2932788 -1639245 342413
3158494 -1266400 270723
3998807 -1492508 173186
2693927 -1454252 371550
1970209 -1516455 403947
1609675 -1556040 443109
1257404 -1382790 475334
1445053 -1177325 366510
1614455 -1351233 402750
2161701 -1544323 352018
1925476 -1510129 374899
1131804 -755836 274756
1833430 -581986 161414
480570 -649967 255286
1680977 -836354 184645
2158364 -690585 -33848
2879592 -697756 -146511
3406636 -659755 -201054
2628613 -644366 -38042
2276710 -308851 35534
3480643 -396635 -168209
3719357 -454327 -146702
3274728 -348460 -51094
3398448 -475233 -112157
4067698 50449 -91589
4813506 -125446 -159065
3628728 -306205 -39305
4157934 158542 17770
4493250 268905 -2672
4861564 335344 -22332
4635590 368082 -29220
4443553 358334 -97800
4466410 542111 12681
4610292 194037 -23371
4600006 311317 -94672
3682732 403957 -45106
3821955 30621 -13477
6087356 396750 -349369
6020636 779900 -197514
4089866 -33413 -26468
4449098 9576 -77274
4856789 -59248 -247491
3261400 -89435 -34315
4121288 326626 -125358
2723975 260175 64812
1961747 298572 14605
2311290 162455 49586
3829029 65371 -55830
3593570 -442699 -32331
1575942 265817 291638
3588534 -117590 -75488
1844656 -701529 161630
3439276 21418 -785
2815052 -389647 50916
2785176 -25380 112951
3020741 -315566 -57485
2617453 133539 2229
2543814 205754 101875
2988096 -133233 41357
2202065 548233 164496
1418671 -127811 17089
2157053 -243654 7031
3181097 -43360 -57277
2388410 -181498 -78604
2403385 -195174 -56845
2336273 -276641 -30903
2858754 -303420 -50936
2589792 -53916 -74668
2274692 -386318 136557
1980286 -295345 268353
2423168 -1009334 405716
2382399 -1315575 458670
2276649 -1085234 371126
3217758 -1334010 283713
3321159 -1320445 307438
3342193 -1108878 280075
3644271 -740323 210109
2526947 -813935 378415
2595845 -930448 240591
1539284 -959011 365635
1577753 -902955 378204
2214369 -744181 246074
2712924 -1198469 149845
1856756 -868133 238096
1052881 -825150 299355
726204 -779538 325610
719751 -629519 281312
894732 -601811 225701
858296 -652890 301226
955135 -827420 361797
835642 -795375 349546
994098 -442227 82923
1579588 -399504 62646
233397 -222027 177476
984348 -435174 210341
1099915 -579890 142621
1556064 -758756 101326
2010320 -810545 74265
1392255 -433977 251857
1782056 -133666 149326
2532352 -557004 28139
2815567 -603409 9424
2653532 -325197 66747
2478969 -532473 60752
4184058 -244195 -180052
4440016 -414409 -115337
3155877 -346207 22261
4708619 -28462 -183594
5368855 -88852 -329249
5574861 77837 -233641
5521204 637 -321230
4877918 50933 -194965
5313257 407109 -143565
4885399 78247 -82659
4912280 50857 -150673
4157159 229164 -111943
3779718 -8069 7901
5904810 -236499 -240165
7240230 -56712 -554271
4239046 -250358 -146781
4239104 -90310 -6987
4267710 -447850 -108157
2876569 -38884 99093
4115664 184139 -17953
2972556 467496 112022
2281968 310387 7589
2389034 367196 127017
3618279 60368 57633
2774681 -301043 153316
2480369 704299 117149
3064766 -101198 96472
1110142 -230749 273272
3421160 48548 21224
2214450 -119674 194716
2913058 216061 99265
2321832 -240741 117170
2737212 145049 9844
2856739 447331 106731
2776949 43977 110077
3263088 732504 -11154
1323531 -109775 7691
1897589 -211803 20850
3078599 -122478 -49021
2046435 -297943 -35932
2126219 -297802 -43682
1991189 -315244 -10179
2514622 -424866 -59414
2553797 -277360 -129138
2246228 -250238 16013
2481795 -38895 -9603
2332911 -495161 131147
1830108 -563778 298258
2002130 -595718 136681
2439902 -948672 133232
2649453 -915772 122454
2640212 -670425 202114
3461854 -546578 18437
2666417 -391125 70252
2209043 -647319 73340
1246131 -394052 206239
1274398 -247175 264883
1939296 -356121 131533
1535343 -835162 216524
1249436 -424537 221288
688776 -314499 213050
512893 -271573 195266
609867 -217850 150133
647926 -228975 154830
654972 -137605 220708
605063 -161206 301111
412485 -113111 335809
592172 -273079 100275
1165306 -230697 102631
248743 88575 142312
853178 -54243 162464
401645 -150448 281541
455153 -302348 338853
701896 -343183 378777
930016 262157 408427
1585077 287402 262940
1542998 -250870 271885
1837452 -384047 211306
2303177 -131837 118004
1702191 -241563 223597
3399335 -466640 -969
3552720 -483676 67265
2538412 -152590 174592
4332802 -370523 -110530
4842149 -770169 -289112
5437663 -452259 -254642
5119715 -670193 -293295
4676101 -317742 -166493
5727978 27600 -225956
4897958 -93526 -91320
4598327 -160525 -42855
4061526 92211 -5957
3457345 176314 175944
4884313 -429865 45407
5965048 -918387 -227073
3458114 -387522 45058
3933995 9223 102519
3274363 -421510 124349
2824405 253105 165224
4397116 139315 -67992
3894009 542851 -60954
2609667 330949 3985
3214998 487257 -38693
3727607 216093 69440
2748629 -9276 99875
3722411 694103 -108603
2961100 184063 156725
1408059 211398 145627
3559203 67454 -12191
2452266 222108 117168
3501691 270757 -44023
2286629 -6037 80989
3028881 116355 -57475
3854899 461333 -119171
3225338 145172 -36936
4564294 406346 -315581
1130586 -55858 53676
1640007 -145169 53905
3065072 -305641 -131553
1627112 -321657 10169
1673508 -336326 13097
1590132 -301612 28910
1809758 -444619 53570
1947680 -449453 -28046
2054140 -250598 -9122
2649413 -220594 -134347
2153484 -369170 25153
1863812 -132160 138752
1648298 -420893 71909
1575412 -680905 153285
1865740 -705970 110831
2082206 -212700 249281
2888022 -514736 35587
2394048 -335123 31325
1581035 -496916 95659
1236095 -88848 109267
1632915 104968 85814
1947335 -230031 5821
890273 -371767 233073
1115724 2499 187895
769953 20211 117400
518501 64626 148915
577632 51322 127689
670774 34290 103971
853595 241800 158640
920455 350671 208234
775694 502096 264356
359821 -24682 134416
1061700 -19480 94172
392387 409279 186131
948969 257726 165302
458385 471201 324551
442028 441928 373415
627982 524773 447335
1939950 952018 240786
2302262 771004 184374
1368652 425865 380538
1410416 191781 348776
2160057 157112 182999
1477481 321425 333615
2329498 -146708 315811
2714040 -114357 291661
2388569 308103 268909
3262402 -292023 196625
3068902 -989478 82649
4148969 -696173 42869
3419690 -904350 86621
4022749 -561863 -76733
5479301 -411409 -202202
4726825 -283333 -98305
4247793 -137437 40762
3971132 201978 92551
3912951 536623 134329
4266563 -169961 177976
3844723 -819203 293040
2767158 -74911 235435
4160184 199383 51398
2909839 -92471 169047
3559025 448243 5307
4816366 -185911 -251281
4671329 231220 -223184
3081894 276485 -66068
3937790 220646 -191708
4290340 222205 -73516
3157644 12610 -68631
4408213 394865 -168019
3649826 346049 -19391
2150932 290645 -58717
3807989 -51578 -111884
3226810 237164 -109339
3812160 111143 -93943
2565127 25806 -30281
3250014 -99358 -145711
4487286 18362 -282140
3511206 -66426 -138745
4764620 -350203 -386843
982655 124366 129232
1506987 -6014 77730
2442564 -521023 -44136
1154144 -229795 92662
1156081 -214564 113755
1175762 -176541 101884
1166870 -198109 187448
1216495 -363713 107191
1685235 -222710 46089
1959583 -350334 33618
1619970 -243448 118221
2010486 50465 59806
1053629 -166488 195594
918918 -298544 221855
1099151 -395564 199798
2389593 192343 116315
2271915 -358063 109681
1862262 -141347 152578
1072480 -231918 155479
1349168 82116 60466
2033297 146754 -28797
1676233 -218387 25306
830866 55551 192091
1518023 272556 77694
993503 194561 68976
812878 329287 107774
772516 307850 120788
889661 196549 61091
1384513 495240 90730
1741777 641662 72411
1914052 857840 73396
475787 243252 132287
1135849 151971 91033
979089 803675 193644
1295671 631455 205466
1555330 997172 173082
1665828 1005349 165398
2119877 1190556 183283
3742828 1103142 -82013
3748995 888239 -72316
2538190 1049516 200300
2202851 811886 227468
2452665 570791 212237
2252476 962636 277824
2465364 579984 349188
2980989 482579 256811
3277092 733427 115336
2975626 267549 310437
1708055 -532750 332469
3043789 -318422 291475
2009210 -368453 408672
3067303 -574970 84983
4614170 -699161 -72320
4235980 -438343 -43518
4330046 -131005 -48661
4501845 296235 -24444
5152442 520740 -161161
4519328 86516 55667
3194429 -75562 377616
3181316 318751 113713
4845954 82925 -174549
3272657 107422 21703
4344579 260065 -174274
4270096 -692084 -206006
4573440 -191600 -174794
3424527 67899 -137072
3709675 -69234 -66066
4623522 -47382 -175677
3050912 -145951 -51946
4542516 102528 -120894
4323381 95839 -207570
2512810 71216 -134698
3667668 -320738 -130996
3550862 -133629 -222520
3777596 -46603 -66443
2426917 3180 32948
2887221 -355534 -89296
3868840 -413908 -107630
2973552 -211438 26650
3453880 -862826 -93936
1190017 424737 156905
1653773 117233 39691
1429484 -372690 191204
793533 73230 210061
952622 85023 171314
980527 98018 166720
1056494 244146 242917
862562 -81818 161886
1336562 -40519 136195
1343560 -89302 197818
1345315 103076 202816
2057737 195001 90398
972416 322198 261362
871627 148887 210157
786692 75330 263237
3091558 196344 -94430
2052132 -138129 98138
1928460 168137 130530
1014681 72852 146508
1485090 188431 60120
2083012 98684 1337
1337107 -86315 102585
1233280 364351 111459
2002141 340213 3424
1181640 358967 105539
1423884 458142 17079
1379782 471859 30018
1124287 315871 69743
2181169 573589 -18924
2836244 591764 -126825
3258574 771870 -147340
782715 526112 164605
1175996 420623 193619
2221097 1084044 69371
2255907 1000963 145055
3243137 1070034 -99385
3305535 1066176 -86288
4146999 1190137 -165158
5036801 752369 -235204
4806396 573430 -208596
4542842 1061910 -194630
3892593 932984 -112627
3529846 866498 62925
4016569 1265593 6935
4073329 959583 540
4304883 708167 -46152
4801687 617804 -237889
4019366 684359 74651
1579628 127067 302291
3228201 203646 191642
2183057 441835 352184
2110218 -160742 329987
3431588 -639195 141472
3494559 -398934 90893
4197201 -287612 -80365
5061126 77364 -179226
5774804 4921 -310668
5000403 8298 -124372
4076805 401677 79534
4142711 262575 -164958
4892916 -390949 -258064
3615304 15153 -95542
4455483 -127753 -193182
2840731 -836920 70337
4015931 -425559 -71307
3350786 -218375 -137368
3389698 -58653 40186
4311689 -372161 -133363
2483788 -65143 139679
4379255 -63851 -44719
4125123 -313844 -170772
2265939 -118689 -42134
2927241 -446681 17366
2876889 -444665 -63104
3619597 -158683 -43150
2359226 152214 92856
2239027 -417938 19408
2943183 -376846 112500
2491486 37512 190576
1910935 -710193 221171
2005180 642678 39777
1902056 147071 -8690
1185775 97918 235270
1079535 521162 214223
1395229 357713 79292
1327887 411253 127786
1687436 675392 171281
1024431 208929 121013
1423232 259903 145549
1640156 249816 108346
1964784 385547 47178
2438532 354271 46151
1973437 669706 51393
1452587 460922 95156
1210988 574126 221058
3133986 -11302 -74177
2074874 13497 62706
2397769 325915 37911
1219380 359850 150729
1571127 384131 142478
1970744 211683 111747
1330145 141179 116684
1957484 463606 -17919
2371459 330260 -11206
1602501 604756 130028
2011779 420680 -44992
2090173 411508 -81813
1458612 488371 97341
2907163 430649 -112207
3427315 228222 -202415
3895797 420437 -165128
1401734 900504 202609
1694122 886532 248601
3678308 1050289 -93359
3689339 1143539 -5774
4449117 707010 -232022
4381549 805479 -145620
5348946 716035 -269622
5493981 302219 -206509
5027256 210240 -137919
5792974 411102 -408554
5042901 481706 -297262
4769215 810683 -104267
5764667 1006445 -248043
5617257 608049 -315359
5354892 369022 -258840
5452678 -65882 -393602
5255599 550498 -182550
2302383 579168 148283
3942585 390000 17928
3513663 866580 70841
2292297 564126 337857
2654204 -182497 293890
3002392 -105062 190480
3650934 -357760 12700
4926837 -294887 -168427
5199368 -508862 -176334
4989998 -322460 -185591
5095683 246303 -209467
4445833 -218438 -281603
3859786 -739556 -63651
3548353 -191930 -104577
3987980 -437165 -115979
1777192 -496638 235497
3473703 -530067 -43785
2804734 -408703 -40678
3565669 -60543 -57184
3631456 -539515 -39878
2412051 330456 224110
4166401 -89209 12279
3367403 -503172 -25465
1932759 -94135 52113
2317223 -288642 118286
2088224 -386453 92307
3276298 -179263 29333
2804560 255582 -7406
1780548 -334460 53931
2822027 -174832 49140
2935826 350854 86776
1304356 -163649 292046
3002206 542116 -128781
2095635 94139 -39084
1898364 385484 39492
2185896 781017 24205
2122190 351986 -75626
2161999 519899 -25772
2917703 828714 -28283
1545048 355911 21512
2073477 437304 19849
2296609 289313 -52519
2726339 272222 -132890
3047599 328706 -65336
3113340 512651 -176970
2259160 514443 -38203
2382061 843082 27953
2838824 -31215 39168
2179558 128415 48272
2819764 366538 6142
1851494 628120 92459
2208141 657777 93535
2354150 445300 88540
1695145 331364 62762
2561808 324798 -105686
2741713 286659 -37302
2565974 774282 15542
2424294 309146 -65122
2432486 222101 -92660
2212092 620306 13929
3171952 216624 -87909
3186720 -53088 -65988
3893968 231725 -29168
2824505 1186762 43814
3276597 1200840 23627
4768315 778601 -166970
5109861 976853 -156278
4796503 290497 -169468
4967145 559535 -106072
5601359 266558 -170802
5416101 -24991 -116238
4909734 46669 -35716
5449396 -279025 -238174
5005210 -33786 -188701
5559956 538299 -153034
6574785 436747 -285224
5791617 -28461 -267820
5327913 -121306 -196480
4525171 -658420 -158452
5635849 132663 -199173
3392903 685315 -43251
4442802 364477 -33935
4845711 770943 -143574
3860478 916230 -6970
2991633 334597 184857
3208877 244344 133490
3233345 -279738 53830
4184600 -496014 -23942
4091719 -629587 47975
4226014 -587803 -56637
5120256 -225827 -215787
3620923 -652830 -119698
2661350 -629273 150444
3127547 -348751 -41837
3231828 -568764 -10237
1653354 -68478 169859
2798685 -583646 6210
2140000 -364764 75212
3472744 -226332 -77450
2902710 -541796 39079
3283229 646420 64795
4093189 -61089 11870
2689541 -463437 55918
1933297 3740 33312
2241234 -85189 72355
1853327 -214610 65576
3066523 -72155 64426
3202643 136085 -91295
1487371 -221773 60522
2900429 -219233 -64608
3710662 324452 -94674
1740336 283342 135779
3438310 240060 -148132
2121777 23556 -25690
2616173 281185 -120751
3455536 576047 -222009
2432474 153036 -100205
2881943 330991 -148739
4099321 559419 -231770
2153839 277888 -100271
2805492 323392 -126812
2576499 136983 -80812
2735552 33282 -73790
3348503 159566 -89378
3354851 161669 -138153
2924935 332783 -139443
3757707 630665 -238308
2909868 42286 12360
2519819 154445 -34544
3390322 296474 -93875
3088521 574082 -172308
3499299 586133 -184695
3305478 421501 -126602
2386968 316379 -90267
2731429 124570 -83254
3063920 173476 -75663
3794874 580417 -214105
2695029 165197 -79185
2481126 80691 -50219
3201120 468665 -171048
3223129 92426 -45215
2891119 -65097 32451
4145083 189396 -45825
4768608 916987 -327518
5188970 877905 -339636
5436796 414742 -197358
6118386 554757 -257851
4713617 64972 -61099
5489029 329777 -138061
5478677 49362 -53864
5019376 -128479 17113
4867936 15828 -4952
4284048 -412292 102790
4368634 -189219 29651
5908189 248274 -134645
6363540 33813 -99987
4918574 -271509 32421
4537683 -277017 49304
3023580 -602495 204394
5224713 -99138 -21629
4311651 439012 -192415
4890860 247107 -93579
5581326 406252 -205841
5254031 596515 -272843
4074948 416990 -109418
3991954 312217 -76662
2978044 -159675 68818
3353457 -373902 140991
3274630 -386631 177124
3153801 -477258 167678
4116235 -392580 72537
2253688 -581676 192517
2161589 -283524 169206
2468801 -300172 97311
2334114 -432151 155806
2072953 104010 2886
1929392 -432583 156705
1812367 -177769 99270
2886040 -251254 66995
2199402 -365229 143338
4472691 517624 -188063
4040520 -42375 12207
2157761 -291196 120821
2045644 21969 -7749
2338125 -10123 12381
1735245 -119074 45436
3157507 13570 14692
3128987 -5857 -33890
1332854 -101857 57584
2371517 -261634 54975
3920038 106574 -92846
2595062 319415 -94600
3450116 0 -103506
2078250 0 -2820
2834994 0 -153594
4000866 0 -329250
2417880 0 -62694
3112262 0 -175928
4565732 0 -309642
2444668 0 -163538
3102886 0 -183222
2601918 0 -63414
2534490 0 16110
3393272 0 -74728
3217480 0 -48060
3198828 0 -184398
4372788 0 -363192
3056414 0 -39626
2764192 0 -104106
3752644 0 -182796
3822282 0 -357882
4210778 0 -358642
3841188 0 -261650
2812562 0 -201590
2714238 0 -50352
3192896 0 -93144
4380868 0 -337054
2790018 0 -84506
2485142 0 -35174
3680732 0 -273038
3275978 0 -47752
2859382 0 32380
4429400 0 -124224
5735626 0 -538988
6011318 0 -499480
5684868 0 -214496
6472660 0 -290268
4633058 0 -14176
5755622 0 -180306
5385972 0 -5046
4769088 0 94912
4884202 0 -7898
3674546 0 270422
4019288 0 135422
5991072 0 -117996
6056420 0 34222
4381960 0 198770
4050216 0 193956
2344810 0 361190
4897958 0 93068
4635726 0 -236268
5131566 0 -142770
5776720 0 -203328
5649806 0 -313726
4667204 0 -268876
4457058 0 -204754
2850962 0 88932
2984674 0 217182
3014552 0 205850
2637912 0 283518
3437428 0 272948
1578830 0 352248
2121800 0 127734
2111406 0 183750
1881500 0 253960
2339910 0 -86408
1481462 0 252716
1762050 0 83304
2536884 0 159472
1861968 0 207882
5006640 0 -302588
3982076 0 27846
1912890 0 162284
2067394 0 -12366
2361172 0 748
1619004 0 69380
3244098 0 -18604
2985962 0 23846
1309760 0 45928
1949770 0 175400
3822336 0 -30614
3009224 0 -200886
